"genus_category","genus_number","species_name","scientific_name","description","identification_features","fun_fact","rarity","id","created_date","updated_date","created_by_id"
"Bäume","16","Echter Lorbeer","Prunus laurocerasus","Der Echter Lorbeer, auch als Lorbeerkirsche bekannt, ist ein immergrüner Strauch, der in Mitteleuropa häufig als Zierpflanze und in Gärten verwendet wird. Er zeichnet sich durch seine glänzenden, dunkelgrünen Blätter aus und kann bei optimalen Bedingungen bis zu 4 bis 5 Meter hoch wachsen.","Helle, duftende Blüten, die im Frühling erscheinen, und die typischen, glänzenden, laubförmigen Blätter. Die häufigste Verwendung sind die Blätter, die als Gewürz in der Küche verwendet werden.","Wusstest du, dass die Lorbeerblätter in der Antike oft zur Krönung von Siegern bei Olympischen Spielen verwendet wurden?","Häufig","68f8f78ab5d64518e9ef7bcd","2025-10-22T15:26:02.406000","2025-12-13T22:39:45.466000","68f8f0041bf0d5d35a22d795"
"Sträucher","26","Pontischer Rhododendron","Rhododendron ponticum","Der Pontische Rhododendron ist ein immergrüner Strauch, der für seine attraktiven Blüten bekannt ist. Die Pflanze kann in verschiedenen Farben blühen, darunter lila, rosa und weiß. Sie wächst bevorzugt in sauren, feuchten Böden und ist oft in Wäldern und Gebirgen zu finden.","Die auffälligsten Merkmale sind die großen, leathery Blätter und die kugeligen Blütenstände mit zahlreichen Blüten. Im Frühjahr erscheinen die Blüten und zieht viele Insekten an.","Die Blüten des Rhododendron sind nicht nur schön anzusehen, sondern sie können auch eine wichtige Nahrungsquelle für Bienen und Schmetterlinge sein!","Gelegentlich","68f8f754b5dd1047324d9e1b","2025-10-22T15:25:08.401000","2025-12-13T22:39:45.931000","68ed5acb3c768a7480fef6a0"
"Bäume","1","Weich-Eiche","Quercus velutina","Die Weich-Eiche ist ein mächtiger Baum, der typischerweise in feuchten, kühlen Regionen wächst. Sie hat eine breite Krone und kann bemerkenswerte Höhen erreichen. Ihre Blätter sind tief eingeschnitten und weisen eine ovale Form auf.","Die Weich-Eiche hat charakteristische, tief eingeschnittene Blätter und eine rissige, graue Borke. Ihre Eicheln sind klein bis mittelgroß und reifen im Herbst.","Die Eichen sind wichtige Lebensräume für viele Tiere, darunter Eichhörnchen und Vögel, die in ihren Ästen nisten.","Häufig","68f8f6c9ecb24a91ab16c4b2","2025-10-22T15:22:49.643000","2025-12-13T22:39:46.433000","68ed5acb3c768a7480fef6a0"
"Sträucher","4","Vielflämmige-Rose","Rosa multiflora","Die Vielflämmige Rose ist ein stark wachsender, mehrjähriger Strauch, der für seine rötlichen bis rosafarbenen Blüten bekannt ist. Sie bildet dichte, aufrechte Sträucher und hat oft dornige Triebe. Diese Art wird häufig als Zierpflanze in Gärten und als Sichtschutz verwendet.","Hervorstechend sind die kleinen, gefüllten Blüten in Traubenform, die zahlreichen dornigen Triebe und die glänzenden, grünen Blätter. Die Blüten erscheinen im Sommer und sind sehr anziehend für Bienen.","Die Vielflämmige Rose ist bekannt dafür, dass sie durch ihre vielen Samen sehr gut verbreitet werden kann und oft als ""Bienenmagnet"" gilt, da sie viele Insekten anzieht.","Häufig","68f8ef236f019efeca7db339","2025-10-22T14:50:11.779000","2025-12-13T22:39:46.955000","68f74de059737140aeca0a36"
"Blumen","65","Gewöhnliches Hornblatt","Hippuris vulgaris","Hippuris vulgaris, bekannt als Gewöhnliches Hornblatt, ist eine wasserlebende Pflanze, die typischerweise in Flüssen, Seen und anderen stehenden Gewässern vorkommt. Sie hat lange, schmale Blätter, die die Form von Horn haben, und bildet dichte Bestände.","Die Pflanze hat schmale, lineare Blätter, die in quirlartigen Gruppen am oberen Ende der Stängel wachsen. Die Blüten sind unscheinbar und klein.","Das Hornblatt ist ein wichtiger Lebensraum für viele Wasserlebewesen und kann bei der Verbesserung der Wasserqualität helfen.","Häufig","68f8ee5852087730e11f3e79","2025-10-22T14:46:48.467000","2025-12-13T22:39:47.447000","68f74de059737140aeca0a36"
"Blumen","64","Neuer-Belgien-Aster","Symphyotrichum novi-belgii","Der Neue-Belgien-Aster ist eine mehrjährige Blume, die typischerweise in Gärten und an Straßenrändern vorkommt. Die Pflanze zeichnet sich durch ihre zahlreichen kleinen blauen, lila oder weißen Blüten aus, die von August bis Oktober blühen.","Die Pflanze hat behaarte, aufrechte Stängel und lanzettliche Blätter. Die Blüten sind körbchenartig und stehen in lockeren Trauben zusammen.","Der Neue-Belgien-Aster zieht viele Schmetterlinge und Bienen an, was ihn zu einer wichtigen Pflanze für die Bestäubung macht.","Häufig","68f8ee30329446d71ce22283","2025-10-22T14:46:08.789000","2025-12-13T22:39:47.983000","68f74de059737140aeca0a36"
"Sträucher","9","Weißer Hartriegel","Cornus alba","Der Weiße Hartriegel ist ein schnellwachsender Strauch, bekannt für seine auffälligen weißen Blüten und die markanten roten Zweige im Winter. Diese Pflanze ist sowohl als Ziergehölz als auch für die Landschaftsgestaltung beliebt.","Die auffälligen weißen Blüten erscheinen im Frühling und sind in Dolden angeordnet. Im Herbst färben sich die Blätter rot, und die roten Äste sind charakteristisch für diese Art.","Die Dicke seiner Rinde macht ihn sehr widerstandsfähig gegen Tiere und Verletzungen, wodurch er eine beliebte Wahl für Gärten ist.","Häufig","68f8ed8bfe7e08a63617b698","2025-10-22T14:43:23.892000","2025-12-13T22:39:48.460000","68f74de059737140aeca0a36"
"Blumen","7","Gewöhnliches Wermut","Artemisia verlotiorum","Das Gewöhnliche Wermut ist eine mehrjährige Pflanze, die häufig in trockenen, sonnigen Gebieten wächst. Sie hat graugrüne, gefiederte Blätter und produziert im Spätsommer kleine, gelbe Blüten.","Die Pflanze hat gefiederte Blätter mit einem intensiven, aromatischen Duft und gelbe Blütenköpfe, die in ährenartigen Trauben angeordnet sind.","Der Wermut wird oft zur Herstellung von Absinth und anderen alkoholischen Getränken verwendet!","Häufig","68f8ed4df38924351e5dd1c8","2025-10-22T14:42:21.389000","2025-12-13T22:39:49.030000","68f74de059737140aeca0a36"
"Blumen","63","Echte Ringelblume","Calendula officinalis","Die Echte Ringelblume ist eine farbenfrohe Pflanze, die häufig in Gärten zu finden ist. Sie zeichnet sich durch ihre leuchtend gelben oder orangefarbenen Blüten aus, die sowohl dekorativ als auch nützlich sind, da sie in der traditionellen Heilkunde verwendet werden.","Die Pflanze hat auffällige, korbblütenartige Blüten, die aus vielen strahlenförmig angeordneten Blütenblättern bestehen. Ihre Blätter sind grün und gezähnt, und sie wachsen in einer Rosette an der Basis.","Die Blütenblätter der Ringelblume können essbar sein und wurden oft zur Herstellung von natürlichen Farbstoffen und in Salaten verwendet.","Häufig","68f8ed2e464742d9b24ecdce","2025-10-22T14:41:50.866000","2025-12-13T22:39:49.492000","68f74de059737140aeca0a36"
"Bäume","11","Flatter-Ulme","Ulmus laevis","Die Flatter-Ulme ist ein Baum, der vor allem in feuchten Gebieten und entlang von Flussufern wächst. Sie hat eine breite, ausladende Krone und kann eine Höhe von bis zu 30 Metern erreichen. Ihre Blätter sind asymmetrisch und haben eine raue Oberseite.","Die Flatter-Ulme hat große, asymmetrische Blätter mit einer rauen Textur und einer spitzen Spitze. Ihre Rinde ist graubraun und fissuriert. Die Baumkrone ist breit und schirmförmig.","Die Flatter-Ulme kann Wasserniveaus regulieren und trägt zur Stabilität von Uferbereichen bei, was sie für die Natur sehr wichtig macht.","Häufig","68f8ed0cc5407fc64b5eba70","2025-10-22T14:41:16.933000","2025-12-13T22:39:49.959000","68f74de059737140aeca0a36"
"Sträucher","25","Teppich-Zwergmispel","Cotoneaster dammeri","Die Kranz-Wolfsmilch ist ein immergrüner Strauch, der für seine schmalen, fleischigen Blätter und die auffälligen gelben Blüten bekannt ist. Sie erreicht eine Höhe von 30 bis 50 cm und bildet dichte Bestände.","Hauptmerkmale sind die spiralförmig angeordneten, fleischigen Blätter und die strahlend gelben Blütenstände, die im Frühling und Sommer erscheinen.","Die Kranz-Wolfsmilch produziert einen milchigen Saft, der giftig ist, aber früher zur Behandlung von verschiedenen Krankheiten genutzt wurde!","Gelegentlich","68f74e2e7e56faff550dc351","2025-10-21T09:11:10.519000","2026-02-15T18:08:41.379000","68ed5acb3c768a7480fef6a0"
"Blumen","41","Oregano","Origanum vulgare","Oregano ist eine aromatische Pflanze, die häufig in der Küche verwendet wird, insbesondere in der mediterranen Küche. Die Pflanze hat kleine, lila-blühende Blüten und hat einen starken, charakteristischen Geruch.","Oregano hat gegenständige, ovale Blätter und kann bis zu 80 cm hoch werden. Die Blüten sind lila oder rosa und erscheinen in dichten, zapfenförmigen Trauben.","Wusstest du, dass Oregano nicht nur für Essen verwendet wird, sondern auch als Heilpflanze gilt? Früher wurde Oregano oft verwendet, um Erkältungen und Husten zu lindern!","Häufig","68f41b94ddc052bad59b9d68","2025-10-18T22:58:28.533000","2025-12-13T22:39:51.067000","68f4195be5818d87380a2ba2"
"Blumen","9","Dill","Anethum graveolens","Der Dill ist ein einjähriges Kraut mit feinen, gefiederte Blättern und kleinen gelben Blüten, die in Dolden angeordnet sind. Er wird oft als Gewürz verwendet und verleiht vielen Gerichten, insbesondere Gurken, einen besonderen Geschmack.","Die Blätter sind schmal und fädig, die Blütenstände sind doldenartig und haben eine goldgelbe Farbe. Der Duft des Dills ist sehr aromatisch und charakteristisch.","Wusstest du, dass Dill eine der ältesten Gewürzpflanzen der Welt ist? Die alten Ägypter verwendeten ihn zur Konservierung von Lebensmitteln und als Heilpflanze!","Häufig","68f41b5f31871f2d37a75c00","2025-10-18T22:57:35.434000","2025-12-13T22:39:51.582000","68f4195be5818d87380a2ba2"
"Blumen","6","Basilikum","Ocimum basilicum","Basilikum ist ein aromatisches Kraut, das vor allem in der mediterranen Küche Verwendung findet. Es hat grüne, zarte Blätter und eine charakteristische würzige Note, die viele Gerichte bereichert.","Die Blätter sind gegenständig, oval bis ellpitisch und glänzend. Die kleinen weißen bis violetten Blüten stehen in Scheinquirlen und sind in der Regel von Juni bis September zu sehen.","Wusstest du, dass Basilikum oft 'Königskraut' genannt wird? In vielen Kulturen gilt es als Symbol für Liebe und Glück!","Häufig","68f41aeb417cc8b75d639a47","2025-10-18T22:55:39.776000","2025-12-13T22:39:52.093000","68f4195be5818d87380a2ba2"
"Bäume","13","Silber-Pappel","Populus alba","Die Silber-Popel ist ein großer Laubbaum, der in feuchten Gebieten und an Flussufern wächst. Sie hat auffällige, silbrige Blätter und kann bis zu 30 Meter hoch werden.","Sie erkennt man an den großen, herzförmigen Blättern mit silberner Unterseite und der glatten oder leicht rissigen Rinde.","Die Pappeln sind sehr schnell wachsend und können in nur wenigen Jahren zu großen Bäumen heranwachsen – perfekt für Nester von Vögeln!","Häufig","68f3b6163e1cc239bbafffab","2025-10-18T15:45:26.785000","2025-12-13T22:39:52.582000","68ed5acb3c768a7480fef6a0"
"Sträucher","16","Geißblatt","Lonicera ligustrina","Das Geißblatt ist ein heimischer Strauch, der vor allem in lichten Wäldern und Gebüschen vorkommt. Die Pflanze ist für ihre attraktiven Blüten bekannt, die bei Bienen und anderen Insekten beliebt sind.","Die Blätter sind oval und gegenüberliegend angeordnet, die Blüten sind röhrenförmig und häufig cremefarben bis gelblich.","Die Beeren des Geißblattes sind bei Vögeln sehr beliebt, aber für Menschen sind sie ungenießbar und leicht giftig!","Gelegentlich","68f3b3b8b6084d29fa481ace","2025-10-18T15:35:20.427000","2025-12-13T22:39:53.130000","68f3785afdd3d9f94405258e"
"Sträucher","4","Österreichische Rose","Rosa gallica","Die Rosa gallica, auch als Österreichische Rose bekannt, ist ein hübscher Strauch, der für seine gefüllten, duftenden Blüten geschätzt wird. Diese Art ist aufgrund ihrer Robustheit und der großen Farbvielfalt sehr beliebt im Garten.","Die Blüten sind meist tiefrosa bis purpurrot und haben eine hohe Blütenzahl. Die Blätter sind gefiedert und glänzend, die Stängel sind mit kräftigen Dornen besetzt.","Die Rosa gallica ist eine der ältesten Rosensorten und wurde schon im Altertum als Zierpflanze und für Parfums verwendet.","Häufig","68f3b38d0a39c1eacd49331e","2025-10-18T15:34:37.552000","2025-12-13T22:39:53.636000","68f3785afdd3d9f94405258e"
"Bäume","14","Asch-Weide","Salix atrocinerea","Die Asch-Weide ist ein kleiner bis mittelgroßer Baum, der häufig an Gewässern wächst. Sie zeichnet sich durch ihre geschwungenen, hängenden Zweige aus. Diese Weidenart ist bekannt für ihre schnellen Wachstumsraten und ihre Anpassungsfähigkeit an unterschiedliche Bodenbedingungen.","Dünne, lange, hängende Äste; schmale, längliche Blätter mit einer hellgrünen Oberseite und einer silbergrünen Unterseite; gelbgrüne Blütenkätzchen im Frühling.","Asch-Weiden sind wichtige Pflanzen für Insekten und Vögel, da sie früh im Jahr blühen und Nahrung bieten!","Häufig","68f3aecebfb4bb86626ef322","2025-10-18T15:14:22.371000","2025-12-13T22:39:54.370000","68ed5acb3c768a7480fef6a0"
"Blumen","59","Endivie","Cichorium endivia","Cichorium endivia, auch bekannt als Endiviensalat, ist eine Blattgemüse-Pflanze, die zur Familie der Korbblütler gehört. Sie ist für ihre bitteren, knackigen Blätter bekannt, die gerne in Salaten verwendet werden.","Die Pflanze hat gezackte, unregelmäßige Blätter und kann bis zu einem Meter hoch werden. Ihre Blüten sind leuchtend blau und wachsen in Körben, ähnlich wie bei anderen Korbblütlern.","Wusstest du, dass Endivien vor allem in der Küche als Salat verwendet werden, weil sie sehr gesund sind?","Gelegentlich","68f3a42487d649191845f0de","2025-10-18T14:28:52.375000","2025-12-13T22:39:54.942000","68ed5acb3c768a7480fef6a0"
"Sträucher","3","Brombeere","Rubus caesius","Die Brombeere (Rubus caesius) ist ein strauchiger Fruchttragender, der vor allem in Böschungen und Wäldern zu finden ist. Sie hat lange, dornenbewehrte Triebe und bringt schmackhafte, dunkle Früchte hervor, die im Spätsommer reifen.","Die Hauptmerkmale sind die langen, kriechenden Triebe mit Stacheln und die gefiederten Blätter, die eine gezackte Kante haben. Die Blüten sind weiß bis rosa und wachsen in dichten Trauben.","Wusstest du, dass die reifen Brombeeren nicht nur lecker sind, sondern auch gut für deine Gesundheit? Sie enthalten viele Vitamine und können helfen, dich fit zu halten!","Häufig","68f39c82d915995680998d0a","2025-10-18T13:56:18.005000","2025-12-13T22:39:55.428000","68f3785afdd3d9f94405258e"
"Sträucher","24","Gewöhnliche Schneebeere","Symphoricarpos albus","Der Gewöhnliche Schneebeere ist ein strauchartiger Pflanzen mit einer Höhe von bis zu 2 Metern. Er ist bekannt für seine weißen, beerigen Früchte und seine resistente Natur, die ihn in vielen Gärten beliebt macht.","Weiße, kugelige Beeren, die in Trauben wachsen, sowie runde, grüne Blätter, die sich im Herbst gelb färben.","Die Beeren sind zwar hübsch, aber giftig! Sie sind nicht zum Verzehr geeignet und sollten nicht gegessen werden.","Häufig","68f39bbd0fd2620776b7e337","2025-10-18T13:53:01.189000","2025-12-13T22:39:55.981000","68f3785afdd3d9f94405258e"
"Bäume","5","Holländische Linde","Tilia × europaea","Die holländische Linde ist ein Hybride seiner zweier Artgenossen, der das Unterscheiden der herrkömmlichen Linden erschwert.","Herzförmige Blätter, gelbe bis weiße Blüten in schirmartigen Trauben, und die rissige, graue Rinde bei älteren Bäumen.","Wusstest du, dass die Blüten der Linde bei Bienen sehr beliebt sind? Sie produzieren viel Honig aus den Blütennektar.","Häufig","68f39af14ebdd54598c5c400","2025-10-18T13:49:37.287000","2025-12-13T22:39:56.472000","68f3785afdd3d9f94405258e"
"Bäume","13","Grau-Pappel","Populus × canescens","Die Silber-Pappel ist ein schnell wachsender Baum, der in feuchten Gebieten häufig vorkommt. Sie zeichnet sich durch ihre silbrig glänzenden Blätter und eine hohe Anpassungsfähigkeit an verschiedene Böden aus.","Die Silber-Pappel hat charakteristische dreieckige bis eiförmige Blätter, die auf der Unterseite silbrig behaart sind. Der Stamm kann eine glatte, graue Rinde aufweisen, während die Krone eine breite, ausladende Form hat.","Wusstest du, dass Pappeln bei starkem Wind wie ein Tänzer im Sturm hin und her bewegen? Ihr schnelles Wachstum und die Flexibilität ihrer Äste helfen ihnen, starkem Wind standzuhalten!","Häufig","68f3980893b8b84278fe6ec1","2025-10-18T13:37:12.853000","2025-12-13T22:39:56.985000","68ed5acb3c768a7480fef6a0"
"Blumen","52","Geranium","Geranium pyrenaicum","Der Pyrenäen-Storchschnabel ist eine mehrjährige, krautige Pflanze, die in feuchten Wiesen und an Wegesrändern vorkommt. Er hat auffällige, violette bis blaue Blüten und gezackte Blätter, die eine aromatische Duftnote haben.","Die Blüten sind strahlend violett bis blau und bestehen aus fünf Blütenblättern. Die Blätter sind handförmig und stark gezähnt, was sie leicht erkennbar macht.","Die Samen des Storchschnabels werden durch das Zuschnappen der Fruchtkapseln zerstreut, ähnlich einer kleinen Schleuder, was für Kinder sehr spannend zu beobachten ist!","Gelegentlich","68f3971f1986031559118ba2","2025-10-18T13:33:19.008000","2025-12-13T22:39:57.466000","68ed5acb3c768a7480fef6a0"
"Sträucher","23","Gezähnte Feuerdorn","Pyracantha crenulata","Der Gezähnte Feuerdorn ist ein immergrüner Strauch, der für seine leuchtenden Beeren bekannt ist, die im Herbst reifen. Er wird häufig als Zierpflanze in Gärten verwendet und ist auch für Hecken geeignet, da er durch seine Dornen gut geschützt ist.","Der Strauch hat glänzende, lanzettliche Blätter und trägt im Herbst auffällige, rote, orange oder gelbe Beeren. Die Dornen sind spitz und können bis zu 3 cm lang werden.","Die Beeren des Gezähnten Feuerdorns können Vögel anlocken, die sie fressen und dabei helfen, die Pflanze zu verbreiten!","Gelegentlich","68f0d9e6701b606be2382243","2025-10-16T11:41:26.275000","2025-12-13T22:39:58.019000","68ed5acb3c768a7480fef6a0"
"Blumen","28","Knitzelblume","Picris hieracioides","Die Knitzelblume ist eine mehrjährige krautige Pflanze, die vor allem auf Wiesen und in trockenen, sonnigen Gebieten wächst. Ihre auffälligen gelben Blüten erscheinen in sommertlichen Monaten und ziehen viele Bestäuber an.","Die Knitzelblume hat eine aufrechte, verzweigte Wuchsform und trägt lange, lanzettliche Blätter, die oft am Rand gezähnt sind. Die Blütenstände sind körbchenförmig mit leuchtend gelben Blüten, die strahlenförmig angeordnet sind.","Die Knitzelblume verdankt ihren Namen ihrer besonderen Blattform, die beim Berühren ein knisterndes Geräusch von sich gibt!","Gelegentlich","68f0b571e05c98f2d199083f","2025-10-16T09:05:53.216000","2025-12-13T22:39:58.664000","68ed5acb3c768a7480fef6a0"
"Bäume","16","Kirschenpflaume","Prunus cerasifera","Die Kirschenpflaume ist ein kleiner Baum oder Strauch, der für seine glänzenden Blätter und die aromatischen, kleinen Früchte geschätzt wird. Sie blüht im Frühjahr mit auffälligen weißen Blüten und entwickelt im Spätsommer essbare, runde Früchte, die in verschiedenen Farben vorkommen können.","Die Kirschenpflaume hat oval-elongierte Blätter, die einen glatten Rand aufweisen. Die Blüten sind meist weiß und erscheinen vor den Blättern. Die Früchte sind klein, rund und können je nach Sorte rot, gelb oder lila sein.","Die reifen Früchte der Kirschenpflaume sind nicht nur lecker, sie können auch zur Herstellung von Marmelade und Likör verwendet werden!","Gelegentlich","68ef4b5ff037398616f2aa04","2025-10-15T07:21:03.198000","2025-12-13T22:39:59.114000","68ed5acb3c768a7480fef6a0"
"Sträucher","22","Buchsbaum","Buxus sempervirens","Der Buchsbaum ist ein immergrüner Strauch, der sich durch seine dichten, kleinen Blätter auszeichnet. Er ist oft als Heckenpflanze oder zur Formgestaltung in Gärten beliebt.","Die Blätter sind klein, oval und ledrig mit hellgrünen und weißen Varietäten. Die Pflanzen können gut beschnitten werden und sind sehr formbar.","Buchsbaum wurde in der Antike für seine Langlebigkeit und Robustheit geschätzt und findet häufig Verwendung in historischen Gärten.","Gelegentlich","68ee23415eb00b3c1caa2f44","2025-10-14T10:17:37.334000","2025-12-13T22:39:59.674000","68ed5acb3c768a7480fef6a0"
"Sträucher","4","Edelrose","Rosa spp.","Edelrosen sind beliebte Garten- und Schnittblumen, bekannt für ihre großen, auffälligen Blüten und ihren angenehmen Duft.","Große, gefüllte Blüten in verschiedenen Farbvariationen, gefiedertes Laub, Dornen an den Trieben.","Edelrosen sind die am häufigsten verwendeten Blumen bei Hochzeitssträußen und anderen besonderen Anlässen.","Gelegentlich","68ee22e93bb41f3bc3ff4a70","2025-10-14T10:16:09.049000","2025-12-13T22:40:00.210000","68ed5acb3c768a7480fef6a0"
"Blumen","54","Schwarzäugige Susanne","Thunbergia alata","Die Schwarzäugige Susanne ist eine blühende Kletter- oder Staudenpflanze mit markanten, schalenförmigen Blüten und dunklen Augen in der Mitte. Sie haben eine lange Blütezeit und sind ideal für hängende Körbe oder als Bodendecker.","Die Pflanze hat leuchtend orangefarbene bis gelbe Blüten mit dunklen, fast schwarzen, mittleren Punkten. Ihre Blätter sind oval und grün, mit einer glatten Oberfläche.","Diese Pflanzenart kann in wärmeren Klimazonen als mehrjährige Pflanze wachsen, während sie in kälteren Regionen oft als einjährige Pflanze behandelt wird.","Gelegentlich","68ee225612439ef2b6d5311d","2025-10-14T10:13:42.204000","2025-12-13T22:40:00.744000","68ed5acb3c768a7480fef6a0"
"Sträucher","21","Hortensie","Hydrangea macrophylla","Die Hortensie ist ein beliebter Strauch, der große, auffällige Blüten in unterschiedlichen Farben produzieren kann, abhängig von der Bodenchemie.","Große, runde Blütenstände mit vielen einzelnen Blüten; die Blätter sind groß, gezahnt und haben eine glänzende Oberfläche.","Hortensien können ihre Blütenfarbe ändern, je nachdem, ob der Boden sauer oder alkalisch ist: saure Böden bringen blaue Blüten hervor, während alkalische Böden rosa Blüten erzeugen.","Gelegentlich","68ee21c0ab894d2694dffe65","2025-10-14T10:11:12.639000","2025-12-13T22:40:01.199000","68ed5acb3c768a7480fef6a0"
"Blumen","60","Schmalblättriges Weidenröschen","Epilobium angustifolium","Rosa Hochstaude.","Rosa Blütentrauben, schmale Blätter","Besiedelt als erstes Kahlschläge!","Häufig","68ee1d347c317326f385057d","2025-10-14T09:51:48.237000","2025-12-13T22:40:01.703000","68ed5acb3c768a7480fef6a0"
"Blumen","32","Rote Lichtnelke","Silene dioica","Rosa Waldblume.","Rosa Blüten, behaart","Mag halbschattige Standorte!","Häufig","68ee1d33822f0be12d268c01","2025-10-14T09:51:47.956000","2025-12-13T22:40:02.159000","68ed5acb3c768a7480fef6a0"
"Blumen","30","Großblütige Königskerze","Verbascum densiflorum","Hohe Pflanze mit gelbem Blütenstand.","Bis 2m hoch, gelbe Blütenkerze, filzige Blätter","Wurde früher als Fackel verwendet!","Gelegentlich","68ee1d335558586dd42185a0","2025-10-14T09:51:47.695000","2025-12-13T22:40:02.647000","68ed5acb3c768a7480fef6a0"
"Blumen","38","Gewöhnlicher Natternkopf","Echium vulgare","Blaue stachelige Pflanze.","Blaue Trichterblüten, borstige Behaarung","Ändert Blütenfarbe von rosa zu blau!","Häufig","68ee1d330e7ce2128af69e74","2025-10-14T09:51:47.426000","2025-12-13T22:40:03.114000","68ed5acb3c768a7480fef6a0"
"Blumen","13","Roter Fingerhut","Digitalis purpurea","Hohe Pflanze mit glockenförmigen Blüten.","Rosa-lila Glockenblüten an hohem Stängel","Sehr giftig, aber wichtige Herzmedizin!","Gelegentlich","68ee1d339765c716e16dd93c","2025-10-14T09:51:47.142000","2025-12-13T22:40:03.631000","68ed5acb3c768a7480fef6a0"
"Blumen","43","Wiesen-Salbei","Salvia pratensis","Blauviolette Wiesenblume.","Große blauviolette Lippenblüten","Wichtige Nektarquelle für Bienen!","Gelegentlich","68ee1d3214d5ff612a5d50b5","2025-10-14T09:51:46.850000","2025-12-13T22:40:04.093000","68ed5acb3c768a7480fef6a0"
"Blumen","17","Kriechender Günsel","Ajuga reptans","Blauer Bodendecker.","Blaue Lippenblüten, kriechende Ausläufer","Bildet dichte Teppiche!","Häufig","68ee1d32f25e690e6d4fb853","2025-10-14T09:51:46.597000","2025-12-13T22:40:04.597000","68ed5acb3c768a7480fef6a0"
"Blumen","12","Gamander-Ehrenpreis","Veronica chamaedrys","Kleine blaue Frühjahrsblume.","Himmelblaue Blüten mit weißer Mitte","Blüht schon früh im Jahr!","Häufig","68ee1d32341f5da1e6125ead","2025-10-14T09:51:46.338000","2025-12-13T22:40:05.110000","68ed5acb3c768a7480fef6a0"
"Blumen","29","Vogelknöterich","Polygonum aviculare","Niederliegendes Unkraut.","Kriechend, kleine weiße Blüten","Wächst auch auf festgetrampelten Wegen!","Häufig","68ee1d322a6d657873e446ea","2025-10-14T09:51:46.079000","2025-12-13T22:40:05.614000","68ed5acb3c768a7480fef6a0"
"Blumen","4","Wiesen-Bärenklau","Heracleum sphondylium","Große Doldenblütler.","Große geteilte Blätter, weiße Dolden","Nicht verwechseln mit giftigem Riesen-Bärenklau!","Häufig","68ee1d31f08f04d00b167842","2025-10-14T09:51:45.811000","2025-12-13T22:40:06.096000","68ed5acb3c768a7480fef6a0"
"Blumen","3","Echter Baldrian","Valeriana officinalis","Heilpflanze mit rosa Blüten.","Gefiederte Blätter, rosa Blütendolden","Beruhigt und hilft beim Einschlafen!","Häufig","68ee1d3152c32a5a513520d2","2025-10-14T09:51:45.510000","2025-12-13T22:40:06.534000","68ed5acb3c768a7480fef6a0"
"Blumen","7","Gewöhnlicher Beifuß","Artemisia vulgaris","Hochgewachsenes Gewürzkraut.","Graugrüne Blattunterseiten, unscheinbare Blüten","Traditionelles Gewürz für Gänsebraten!","Häufig","68ee1d316cede4733b3b7c28","2025-10-14T09:51:45.220000","2025-12-13T22:40:06.987000","68ed5acb3c768a7480fef6a0"
"Blumen","42","Rainfarn","Tanacetum vulgare","Gelbe knopfartige Blüten.","Gefiederte Blätter, gelbe Knopfblüten","Wurde früher gegen Ungeziefer verwendet!","Häufig","68ee1d30154af56fd01d8cf2","2025-10-14T09:51:44.962000","2025-12-13T22:40:07.521000","68ed5acb3c768a7480fef6a0"
"Blumen","32","Weißes Leimkraut","Silene latifolia","Weiße nachtduftende Blume.","Weiße Blüten, aufgeblasener Kelch","Duftet nachts stärker!","Häufig","68ee1d3052c32a5a513520cb","2025-10-14T09:51:44.691000","2025-12-13T22:40:08.010000","68ed5acb3c768a7480fef6a0"
"Blumen","51","Echter Steinklee","Melilotus officinalis","Gelb blühendes Kraut mit Cumarinduft.","Gelbe Blütentrauben, duftet nach Cumarin","Riecht wie frisch gemähtes Heu!","Häufig","68ee1d30ab894d2694dfebb4","2025-10-14T09:51:44.440000","2025-12-13T22:40:08.457000","68ed5acb3c768a7480fef6a0"
"Blumen","10","Kohl-Kratzdistel","Cirsium oleraceum","Weniger stachelige Distel.","Gelbliche Blüten, weniger stachelig","Mag feuchte Standorte!","Gelegentlich","68ee1d309cd896f65af5621e","2025-10-14T09:51:44.140000","2025-12-13T22:40:08.979000","68ed5acb3c768a7480fef6a0"
"Blumen","10","Acker-Kratzdistel","Cirsium arvense","Stachelige Pflanze mit lila Blüten.","Sehr stachelig, lila Blütenköpfe","Schwer zu bekämpfendes Unkraut!","Häufig","68ee1d2fe7beeb553af39539","2025-10-14T09:51:43.894000","2025-12-13T22:49:53.146000","68ed5acb3c768a7480fef6a0"
"Blumen","50","Topinambur","Helianthus tuberosus","Mehrjährige Sonnenblume mit essbaren Knollen.","Essbare Wurzelknollen, kleinere gelbe Blüten","Die Knollen schmecken leicht nussig und sind gesund!","Selten","68ee1d2fe7beeb553af39537","2025-10-14T09:51:43.631000","2025-12-13T22:49:53.619000","68ed5acb3c768a7480fef6a0"
"Blumen","50","Gewöhnliche Sonnenblume","Helianthus annuus","Die einjährige Sonnenblume mit großen gelben Blütenköpfen.","Einjährig, bis 3 Meter hoch, sehr große Blütenköpfe","Sonnenblumen drehen sich nach der Sonne!","Gelegentlich","68ee1d2fa45038038faf61b5","2025-10-14T09:51:43.236000","2025-12-13T22:49:54.135000","68ed5acb3c768a7480fef6a0"
